"","query","pre_id","weight","n","type","xyz"
"36","720575940612616354","720575940614884381",86,1,NA,NA
"37","720575940612379282","720575940612099635",82,1,NA,NA
"38","720575940612616354","720575940614640925",80,1,NA,NA
"39","720575940612616354","720575940652802721",79,1,"v2LN30","(115565.75, 61678.5, 1571)"
"40","720575940612616354","720575940617560873",78,1,NA,NA
"41","720575940612616354","720575940626258182",78,1,NA,NA
"42","720575940612379282","720575940614710569",77,1,NA,NA
"43","720575940612379282","720575940617579049",75,1,NA,NA
"44","720575940612616354","720575940607907362",74,1,NA,NA
"45","720575940612616354","720575940614882333",74,1,NA,NA
"46","720575940612616354","720575940642156823",74,1,NA,NA
"47","720575940612616354","720575940617163653",73,1,NA,NA
"48","720575940612379282","720575940626745935",73,1,NA,NA
"49","720575940612379282","720575940613590028",71,1,NA,NA
"50","720575940612379282","720575940642306583",69,1,NA,NA
"51","720575940612616354","720575940614430749",68,1,NA,NA
"52","720575940612616354","720575940629048160",68,1,NA,NA
"53","720575940612616354","720575940640412183",68,1,NA,NA
"54","720575940612616354","720575940614656797",64,1,NA,NA
"55","720575940612379282","720575940624760965",64,1,NA,NA
"56","720575940612379282","720575940607907362",63,1,NA,NA
"57","720575940612379282","720575940610208773",63,1,"ORN_DP1m","(118884.75, 55394.7025, 1809)"
"58","720575940612379282","720575940621461651",63,1,NA,NA
"59","720575940612379282","720575940626258182",63,1,NA,NA
"60","720575940612379282","720575940617533225",62,1,NA,NA
"61","720575940612616354","720575940613590028",57,1,NA,NA
"62","720575940612616354","720575940635411445",55,1,NA,NA
"63","720575940612616354","720575940639730395",54,1,"LHPV2d1","(95389.9, 49879.87, 4638)"
"64","720575940612379282","720575940614432285",53,1,NA,NA
"65","720575940612379282","720575940622051913",53,1,NA,NA
"66","720575940612379282","720575940622219784",53,1,NA,NA
"67","720575940612616354","720575940614432029",49,1,NA,NA
"68","720575940612616354","720575940621835005",49,1,NA,NA
"69","720575940612616354","720575940617392937",48,1,NA,NA
"70","720575940612379282","720575940618117467",48,1,NA,NA
"71","720575940612379282","720575940607851042",47,1,NA,NA
"72","720575940612379282","720575940610209285",47,1,NA,NA
"73","720575940612379282","720575940635401973",47,1,NA,NA
"74","720575940612616354","720575940626745935",46,1,NA,NA
"75","720575940612379282","720575940623616560",46,1,"HRN_VP5","(118371.915, 68780.415, 1877)"
"76","720575940612379282","720575940629452359",46,1,NA,NA
"77","720575940612616354","720575940615329236",45,1,NA,NA
"78","720575940612616354","720575940617401129",45,1,"ORN_VL2p","(105336.15, 58664.89, 1682)"
"79","720575940612379282","720575940630145361",45,1,NA,NA
"80","720575940612616354","720575940617949737",44,1,NA,NA
"81","720575940612379282","720575940624853600",43,1,NA,NA
"82","720575940612616354","720575940614616605",42,1,NA,NA
"83","720575940612616354","720575940629132562",42,1,NA,NA
"84","720575940612616354","720575940613392140",41,1,"DM2_lPN","(121947.765, 60104.13, 1618)"
"85","720575940612379282","720575940620499092",41,1,NA,NA
"86","720575940612379282","720575940626943328",39,1,NA,NA
"87","720575940612616354","720575940621461651",38,1,NA,NA
"88","720575940612616354","720575940621607093",38,1,"v2LN2","(110167.0625, 67690.15, 1774)"
"89","720575940612616354","720575940629452359",38,1,NA,NA
"90","720575940612616354","720575940621286291",37,1,NA,NA
"91","720575940612379282","720575940617946277",37,1,NA,NA
"92","720575940612616354","720575940603754016",36,1,"ALBN1_L","136187, 57831, 2058"
"93","720575940612616354","720575940606477525",36,1,NA,NA
"94","720575940612379282","720575940642202647",35,1,NA,NA
"95","720575940612616354","720575940623904549",34,1,NA,NA
"96","720575940612379282","720575940635404277",34,1,NA,NA
"97","720575940612616354","720575940617155205",33,1,NA,NA
"98","720575940612616354","720575940638196688",33,1,"WEDPN6A","(96310.75, 50027.0425, 4671)"
"99","720575940612616354","720575940638382280",33,1,NA,NA
"100","720575940612379282","720575940609881749",33,1,NA,NA
"101","720575940612379282","720575940624822624",33,1,NA,NA
"102","720575940612616354","720575940611242274",32,1,NA,NA
"103","720575940612616354","720575940618411867",32,1,NA,NA
"104","720575940612616354","720575940621575216",31,1,NA,NA
"105","720575940612616354","720575940627820343",31,1,"VP5+VP3_l2PN","(115149.75, 66818.825, 2115)"
"106","720575940612379282","720575940621300115",31,1,NA,NA
"107","720575940612379282","720575940628909639",31,1,NA,NA
"108","720575940612379282","720575940629139040",31,1,NA,NA
"109","720575940612379282","720575940632938549",31,1,NA,NA
"110","720575940612616354","720575940618084545",30,1,NA,NA
"111","720575940612616354","720575940625919740",30,1,"VP5+_l2PN","(114320.29, 66967.075, 2113)"
"112","720575940612379282","720575940615436692",30,1,NA,NA
"113","720575940612616354","720575940617667369",29,1,NA,NA
"114","720575940612616354","720575940627887164",29,1,NA,NA
"115","720575940612379282","720575940612091857",29,1,"ALBN1","(124660.585, 54465.9225, 2094)"
"116","720575940612379282","720575940635555573",28,1,NA,NA
"117","720575940612616354","720575940624829536",27,1,NA,NA
"118","720575940612379282","720575940620633443",27,1,NA,NA
"119","720575940612616354","720575940618596955",26,1,NA,NA
"120","720575940612379282","720575940618244628",26,1,NA,NA
"121","720575940612616354","720575940617706281",25,1,NA,NA
"122","720575940612616354","720575940610436898",24,1,NA,NA
"123","720575940612379282","720575940603754016",24,1,"ALBN1_L","136187, 57831, 2058"
"124","720575940612379282","720575940626943072",24,1,NA,NA
"125","720575940612379282","720575940621128426",23,1,NA,NA
"126","720575940612379282","720575940625549480",23,1,NA,NA
"127","720575940612379282","720575940626090512",23,1,NA,NA
"128","720575940612379282","720575940629073760",23,1,NA,NA
"129","720575940612616354","720575940617977641",22,1,NA,NA
"130","720575940612379282","720575940626158407",22,1,NA,NA
"131","720575940612616354","720575940612379282",21,1,"M_l2PNl20_L","146467, 68204, 1792"
"132","720575940612616354","720575940617286021",21,1,NA,NA
"133","720575940612616354","720575940630516669",21,1,NA,NA
"134","720575940612616354","720575940638381256",21,1,NA,NA
"135","720575940612616354","720575940617706537",20,1,NA,NA
"136","720575940612616354","720575940618447787",20,1,NA,NA
"137","720575940612616354","720575940631695293",20,1,NA,NA
"138","720575940612379282","720575940623070433",20,1,NA,NA
"139","720575940612379282","720575940624076730",20,1,NA,NA
"140","720575940612616354","720575940612052265",19,1,NA,NA
"141","720575940612616354","720575940632063644",19,1,"VP5+VP2_l2PN","(104513, 62391.25, 3930)"
"142","720575940612379282","720575940630344437",19,1,NA,NA
"143","720575940612616354","720575940617705513",18,1,NA,NA
"144","720575940612616354","720575940617706025",18,1,NA,NA
"145","720575940612616354","720575940624449794",18,1,"DP1m_adPN","(100247.975, 33377.4, 4681)"
"146","720575940612616354","720575940630143677",18,1,NA,NA
"147","720575940612616354","720575940633834557",18,1,NA,NA
"148","720575940612616354","720575940638440400",18,1,NA,NA
"149","720575940612616354","720575940642154007",18,1,NA,NA
"150","720575940612379282","720575940609112530",18,1,NA,NA
"151","720575940612379282","720575940625920737",18,1,NA,NA
"152","720575940612379282","720575940626837035",18,1,NA,NA
"153","720575940612379282","720575940628894795",18,1,NA,NA
"154","720575940612616354","720575940605268914",17,1,NA,NA
"155","720575940612616354","720575940620070024",17,1,NA,NA
"156","720575940612616354","720575940630140861",17,1,NA,NA
"157","720575940612616354","720575940630384573",17,1,NA,NA
"158","720575940612616354","720575940630401469",17,1,NA,NA
"159","720575940612616354","720575940630419901",17,1,NA,NA
"160","720575940612379282","720575940613909190",17,1,NA,NA
"161","720575940612379282","720575940623042785",17,1,NA,NA
"162","720575940612379282","720575940623989118",17,1,NA,NA
"163","720575940612379282","720575940624743994",17,1,NA,NA
"164","720575940612379282","720575940635405557",17,1,NA,NA
"165","720575940612379282","720575940650671489",17,1,NA,NA
"166","720575940612616354","720575940606460508",16,1,NA,NA
"167","720575940612616354","720575940615096891",16,1,"M_spPN4t9","(120907, 62679.8, 2328)"
"168","720575940612616354","720575940615744157",16,1,NA,NA
"169","720575940612616354","720575940621392678",16,1,NA,NA
"170","720575940612379282","720575940623727141",16,1,NA,NA
"171","720575940612379282","720575940627887164",16,1,NA,NA
"172","720575940612616354","720575940610270242",15,1,NA,NA
"173","720575940612616354","720575940611609605",15,1,NA,NA
"174","720575940612616354","720575940612091857",15,1,"ALBN1","(124660.585, 54465.9225, 2094)"
"175","720575940612616354","720575940614383477",15,1,"lLN2F_a","(116730.25, 61743.25, 1593)"
"176","720575940612616354","720575940615570928",15,1,NA,NA
"177","720575940612616354","720575940616248617",15,1,NA,NA
"178","720575940612616354","720575940631794109",15,1,NA,NA
"179","720575940612616354","720575940631797949",15,1,NA,NA
"180","720575940612379282","720575940609099986",15,1,NA,NA
"181","720575940612379282","720575940617207173",15,1,NA,NA
"182","720575940612379282","720575940620536468",15,1,NA,NA
"183","720575940612379282","720575940626503529",15,1,NA,NA
"184","720575940612379282","720575940630122660",15,1,NA,NA
"185","720575940612379282","720575940635802714",15,1,NA,NA
"186","720575940612379282","720575940647678329",15,1,NA,NA
"187","720575940612616354","720575940604795266",14,1,"v2LN34B","(110855, 68821, 1617)"
"188","720575940612616354","720575940620633443",14,1,NA,NA
"189","720575940612616354","720575940625961546",14,1,"DM1_lPN","(124092.405, 58908.875, 1673)"
"190","720575940612616354","720575940634823283",14,1,NA,NA
"191","720575940612379282","720575940623108065",14,1,NA,NA
"192","720575940612379282","720575940624439042",14,1,NA,NA
"193","720575940612379282","720575940625822120",14,1,NA,NA
"194","720575940612379282","720575940630660704",14,1,NA,NA
"195","720575940612616354","720575940600757190",13,1,NA,NA
"196","720575940612616354","720575940606399010",13,1,NA,NA
"197","720575940612616354","720575940609112530",13,1,NA,NA
"198","720575940612616354","720575940610103987",13,1,NA,NA
"199","720575940612616354","720575940612048425",13,1,NA,NA
"200","720575940612616354","720575940613521714",13,1,NA,NA
"201","720575940612616354","720575940617419817",13,1,NA,NA
"202","720575940612616354","720575940618305556",13,1,"lLN2T_e","(115933.625, 61489.2225, 1544)"
"203","720575940612616354","720575940622468500",13,1,NA,NA
"204","720575940612616354","720575940626218601",13,1,"LHPV2a1_c","(95366.2575, 48905.0125, 4566)"
"205","720575940612616354","720575940628909639",13,1,NA,NA
"206","720575940612616354","720575940630353085",13,1,NA,NA
"207","720575940612616354","720575940630459581",13,1,NA,NA
"208","720575940612616354","720575940631562685",13,1,NA,NA
"209","720575940612379282","720575940605941789",13,1,NA,NA
"210","720575940612379282","720575940610247594",13,1,NA,NA
"211","720575940612379282","720575940616612997",13,1,NA,NA
"212","720575940612379282","720575940617550718",13,1,NA,NA
"213","720575940612379282","720575940617558932",13,1,NA,NA
"214","720575940612379282","720575940626692096",13,1,NA,NA
"215","720575940612379282","720575940630459581",13,1,NA,NA
"216","720575940612379282","720575940631794969",13,1,NA,NA
"217","720575940612616354","720575940607978274",12,1,NA,NA
"218","720575940612616354","720575940610748950",12,1,NA,NA
"219","720575940612616354","720575940614881565",12,1,NA,NA
"220","720575940612616354","720575940619663966",12,1,"VP2_adPN","(103905.905, 34128.5825, 4652)"
"221","720575940612616354","720575940619849864",12,1,NA,NA
"222","720575940612616354","720575940624439042",12,1,NA,NA
"223","720575940612616354","720575940630132271",12,1,NA,NA
"224","720575940612616354","720575940631151549",12,1,NA,NA
"225","720575940612616354","720575940632909757",12,1,NA,NA
"226","720575940612616354","720575940633525240",12,1,NA,NA
"227","720575940612616354","720575940635434867",12,1,NA,NA
"228","720575940612379282","720575940606399010",12,1,NA,NA
"229","720575940612379282","720575940607771078",12,1,NA,NA
"230","720575940612379282","720575940612780829",12,1,NA,NA
"231","720575940612379282","720575940617316229",12,1,NA,NA
"232","720575940612379282","720575940619568276",12,1,NA,NA
"233","720575940612379282","720575940620022932",12,1,NA,NA
"234","720575940612379282","720575940621591989",12,1,NA,NA
"235","720575940612379282","720575940623166945",12,1,NA,NA
"236","720575940612379282","720575940629843304",12,1,NA,NA
"237","720575940612379282","720575940629854953",12,1,NA,NA
"238","720575940612379282","720575940630384573",12,1,NA,NA
"239","720575940612379282","720575940632937405",12,1,NA,NA
"240","720575940612379282","720575940642198039",12,1,NA,NA
"241","720575940612616354","720575940612489221",11,1,NA,NA
"242","720575940612616354","720575940613079007",11,1,"DA1_lPN","(111893.595, 56379.32, 1297)"
"243","720575940612616354","720575940616244009",11,1,NA,NA
"244","720575940612616354","720575940617604211",11,1,NA,NA
"245","720575940612616354","720575940617650407",11,1,NA,NA
"246","720575940612616354","720575940620761368",11,1,NA,NA
"247","720575940612616354","720575940622671764",11,1,NA,NA
"248","720575940612616354","720575940625726229",11,1,"ALIN1","(127931.6325, 42743.025, 3764)"
"249","720575940612616354","720575940626700291",11,1,"DA2_lPN","(118851.975, 57292.54, 1436)"
"250","720575940612616354","720575940630002828",11,1,NA,NA
"251","720575940612616354","720575940631672253",11,1,NA,NA
"252","720575940612616354","720575940632561559",11,1,NA,NA
"253","720575940612616354","720575940632944573",11,1,NA,NA
"254","720575940612616354","720575940635057267",11,1,NA,NA
"255","720575940612616354","720575940642614308",11,1,"lLN2F_b","(118348.95, 60771.425, 1476)"
"256","720575940612616354","720575940642714916",11,1,"ALIN1","(129337.525, 40264.87, 3862)"
"257","720575940612616354","720575940643078766",11,1,NA,NA
"258","720575940612379282","720575940610246570",11,1,NA,NA
"259","720575940612379282","720575940610247338",11,1,NA,NA
"260","720575940612379282","720575940617155205",11,1,NA,NA
"261","720575940612379282","720575940617595269",11,1,NA,NA
"262","720575940612379282","720575940617634174",11,1,NA,NA
"263","720575940612379282","720575940619785599",11,1,NA,NA
"264","720575940612379282","720575940619844988",11,1,NA,NA
"265","720575940612379282","720575940621943559",11,1,NA,NA
"266","720575940612379282","720575940623189729",11,1,NA,NA
"267","720575940612379282","720575940623897125",11,1,NA,NA
"268","720575940612379282","720575940624171838",11,1,"M_spPN4t9_L","141877, 66873, 2125"
"269","720575940612379282","720575940624449794",11,1,"DP1m_adPN","(100247.975, 33377.4, 4681)"
"270","720575940612379282","720575940629050208",11,1,NA,NA
"271","720575940612616354","720575940608506054",10,1,NA,NA
"272","720575940612616354","720575940612700450",10,1,NA,NA
"273","720575940612616354","720575940614548253",10,1,NA,NA
"274","720575940612616354","720575940614882589",10,1,NA,NA
"275","720575940612616354","720575940616083017",10,1,NA,NA
"276","720575940612616354","720575940617393705",10,1,NA,NA
"277","720575940612616354","720575940617402665",10,1,"ORN_DL2d","(110478.6175, 53293.5625, 1685)"
"278","720575940612616354","720575940617553961",10,1,NA,NA
"279","720575940612616354","720575940617983017",10,1,NA,NA
"280","720575940612616354","720575940618619814",10,1,"DM2_lPN","(123018.6175, 58774.78, 1654)"
"281","720575940612616354","720575940621943559",10,1,NA,NA
"282","720575940612616354","720575940626090512",10,1,NA,NA
"283","720575940612616354","720575940631487477",10,1,NA,NA
"284","720575940612616354","720575940633054059",10,1,"lLN2T_a","(118071, 58317.25, 1379)"
"285","720575940612616354","720575940633509949",10,1,NA,NA
"286","720575940612616354","720575940637568344",10,1,"ORN_VC3l","(122027.39, 66200.675, 1320)"
"287","720575940612616354","720575940645880705",10,1,"ORN_VA6","(126215.35, 57206.39, 1413)"
"288","720575940612616354","720575940647678329",10,1,NA,NA
"289","720575940612379282","720575940602648800",10,1,NA,NA
"290","720575940612379282","720575940607328707",10,1,NA,NA
"291","720575940612379282","720575940609739669",10,1,NA,NA
"292","720575940612379282","720575940611072995",10,1,NA,NA
"293","720575940612379282","720575940617006488",10,1,NA,NA
"294","720575940612379282","720575940617282949",10,1,NA,NA
"295","720575940612379282","720575940617579305",10,1,NA,NA
"296","720575940612379282","720575940617949737",10,1,NA,NA
"297","720575940612379282","720575940618084545",10,1,NA,NA
"298","720575940612379282","720575940619328399",10,1,NA,NA
"299","720575940612379282","720575940620026700",10,1,NA,NA
"300","720575940612379282","720575940621286291",10,1,NA,NA
"301","720575940612379282","720575940621486986",10,1,NA,NA
"302","720575940612379282","720575940635029107",10,1,NA,NA
"303","720575940612379282","720575940635406325",10,1,NA,NA
"304","720575940612379282","720575940640414487",10,1,NA,NA
"305","720575940612616354","720575940607803938",9,1,"ORN_DC1","(120392.4, 53224.88, 798)"
"306","720575940612616354","720575940609099986",9,1,NA,NA
"307","720575940612616354","720575940609315534",9,1,NA,NA
"308","720575940612616354","720575940612664340",9,1,NA,NA
"309","720575940612616354","720575940614225949",9,1,"M_adPNm5","(123352.175, 57508.9225, 2088)"
"310","720575940612616354","720575940615714345",9,1,NA,NA
"311","720575940612616354","720575940616160809",9,1,NA,NA
"312","720575940612616354","720575940616461752",9,1,NA,NA
"313","720575940612616354","720575940617579305",9,1,NA,NA
"314","720575940612616354","720575940622537776",9,1,NA,NA
"315","720575940612616354","720575940624981050",9,1,NA,NA
"316","720575940612616354","720575940631234749",9,1,NA,NA
"317","720575940612616354","720575940631801533",9,1,NA,NA
"318","720575940612616354","720575940633500852",9,1,"v2LN34B","(110712, 68736, 1617)"
"319","720575940612616354","720575940633802045",9,1,NA,NA
"320","720575940612616354","720575940641773472",9,1,NA,NA
"321","720575940612616354","720575940642306583",9,1,NA,NA
"322","720575940612379282","720575940609943002",9,1,NA,NA
"323","720575940612379282","720575940612616354",9,1,"M_l2PNl20","(116346.89, 66924.05, 2106)"
"324","720575940612379282","720575940615570928",9,1,NA,NA
"325","720575940612379282","720575940616431145",9,1,NA,NA
"326","720575940612379282","720575940617220229",9,1,NA,NA
"327","720575940612379282","720575940617419817",9,1,NA,NA
"328","720575940612379282","720575940617636990",9,1,NA,NA
"329","720575940612379282","720575940617705001",9,1,"ORN_DM1","(135587.25, 54461.75, 1643)"
"330","720575940612379282","720575940617705513",9,1,NA,NA
"331","720575940612379282","720575940618447787",9,1,NA,NA
"332","720575940612379282","720575940624620952",9,1,NA,NA
"333","720575940612379282","720575940625618428",9,1,NA,NA
"334","720575940612379282","720575940629098567",9,1,NA,NA
"335","720575940612379282","720575940629202784",9,1,NA,NA
"336","720575940612379282","720575940629371975",9,1,NA,NA
"337","720575940612379282","720575940630351699",9,1,NA,NA
"338","720575940612379282","720575940630654560",9,1,NA,NA
"339","720575940612379282","720575940631794109",9,1,NA,NA
"340","720575940612379282","720575940644644916",9,1,NA,NA
"341","720575940612616354","720575940605872582",8,1,NA,NA
"342","720575940612616354","720575940606231750",8,1,NA,NA
"343","720575940612616354","720575940606232774",8,1,NA,NA
"344","720575940612616354","720575940607758916",8,1,NA,NA
"345","720575940612616354","720575940609898029",8,1,NA,NA
"346","720575940612616354","720575940610897772",8,1,NA,NA
"347","720575940612616354","720575940612089826",8,1,NA,NA
"348","720575940612616354","720575940612223168",8,1,"M_lPNm11D","(117057.2, 58401.6375, 1501)"
"349","720575940612616354","720575940614037533",8,1,"ORN_V","(116500.75, 70070.585, 1506)"
"350","720575940612616354","720575940614053149",8,1,NA,NA
"351","720575940612616354","720575940615813961",8,1,NA,NA
"352","720575940612616354","720575940616077897",8,1,NA,NA
"353","720575940612616354","720575940616240169",8,1,NA,NA
"354","720575940612616354","720575940616857897",8,1,NA,NA
"355","720575940612616354","720575940617006488",8,1,NA,NA
"356","720575940612616354","720575940617242757",8,1,NA,NA
"357","720575940612616354","720575940617590899",8,1,NA,NA
"358","720575940612616354","720575940619066945",8,1,"LAL173","(136376.75, 56301.5, 2085.425)"
"359","720575940612616354","720575940622204936",8,1,NA,NA
"360","720575940612616354","720575940622268403",8,1,NA,NA
"361","720575940612616354","720575940624549763",8,1,NA,NA
"362","720575940612616354","720575940625002810",8,1,"LAL108","(114450.25, 60313.5, 2318.75)"
"363","720575940612616354","720575940630530237",8,1,"ORN_DM1","(127792.655, 53008.0675, 1858)"
"364","720575940612616354","720575940630757821",8,1,NA,NA
"365","720575940612616354","720575940632884669",8,1,NA,NA
"366","720575940612616354","720575940632909245",8,1,NA,NA
"367","720575940612616354","720575940637281725",8,1,"OA-VUMa2","(131824.4375, 71616.805, 3521)"
"368","720575940612379282","720575940609021730",8,1,NA,NA
"369","720575940612379282","720575940609190342",8,1,NA,NA
"370","720575940612379282","720575940611484445",8,1,NA,NA
"371","720575940612379282","720575940615502365",8,1,NA,NA
"372","720575940612379282","720575940618665454",8,1,NA,NA
"373","720575940612379282","720575940619604884",8,1,NA,NA
"374","720575940612379282","720575940620638070",8,1,NA,NA
"375","720575940612379282","720575940623167201",8,1,NA,NA
"376","720575940612379282","720575940623878940",8,1,NA,NA
"377","720575940612379282","720575940625602888",8,1,NA,NA
"378","720575940612379282","720575940626416224",8,1,NA,NA
"379","720575940612379282","720575940629345903",8,1,NA,NA
"380","720575940612379282","720575940630143677",8,1,NA,NA
"381","720575940612379282","720575940632944573",8,1,NA,NA
"382","720575940612379282","720575940639753101",8,1,NA,NA
"383","720575940612379282","720575940643078766",8,1,NA,NA
"384","720575940612616354","720575940599201353",7,1,NA,NA
"385","720575940612616354","720575940603906225",7,1,NA,NA
"386","720575940612616354","720575940605678626",7,1,NA,NA
"387","720575940612616354","720575940609115602",7,1,NA,NA
"388","720575940612616354","720575940610121477",7,1,NA,NA
"389","720575940612616354","720575940611111907",7,1,NA,NA
"390","720575940612616354","720575940612540322",7,1,NA,NA
"391","720575940612616354","720575940614643229",7,1,NA,NA
"392","720575940612616354","720575940614652155",7,1,NA,NA
"393","720575940612616354","720575940615994907",7,1,NA,NA
"394","720575940612616354","720575940616079945",7,1,NA,NA
"395","720575940612616354","720575940616086601",7,1,NA,NA
"396","720575940612616354","720575940616504617",7,1,NA,NA
"397","720575940612616354","720575940616855081",7,1,NA,NA
"398","720575940612616354","720575940616903209",7,1,"ORN_VC5","(122431, 65981, 1820)"
"399","720575940612616354","720575940616903465",7,1,NA,NA
"400","720575940612616354","720575940616915461",7,1,NA,NA
"401","720575940612616354","720575940616989225",7,1,NA,NA
"402","720575940612616354","720575940617302825",7,1,NA,NA
"403","720575940612616354","720575940618392710",7,1,"v2LN3A","(114160.0075, 59999.3, 1765)"
"404","720575940612616354","720575940618861683",7,1,NA,NA
"405","720575940612616354","720575940620093916",7,1,NA,NA
"406","720575940612616354","720575940620536468",7,1,NA,NA
"407","720575940612616354","720575940620733320",7,1,"M_adPNm4","(113006.4375, 59336.9525, 1655)"
"408","720575940612616354","720575940622357479",7,1,"M_l2PNl22","(115545.18, 67683.82, 2087)"
"409","720575940612616354","720575940622516272",7,1,NA,NA
"410","720575940612616354","720575940624853600",7,1,NA,NA
"411","720575940612616354","720575940625930728",7,1,"v2LN37","(110621.125, 67560.8825, 1774)"
"412","720575940612616354","720575940626496272",7,1,"lLN1_a","(112841, 56444.25, 1372)"
"413","720575940612616354","720575940631626685",7,1,NA,NA
"414","720575940612616354","720575940631708641",7,1,"LAL174","(138241, 55959.25, 2014.925)"
"415","720575940612616354","720575940632902333",7,1,NA,NA
"416","720575940612616354","720575940634409102",7,1,"v2LN35","(122921.925, 62028.1925, 1968)"
"417","720575940612616354","720575940634853860",7,1,"VP5+VP2_l2PN","(115291.75, 67432, 2258)"
"418","720575940612616354","720575940635034995",7,1,NA,NA
"419","720575940612379282","720575940529180153",7,1,NA,NA
"420","720575940612379282","720575940596238004",7,1,NA,NA
"421","720575940612379282","720575940603453286",7,1,NA,NA
"422","720575940612379282","720575940605932317",7,1,NA,NA
"423","720575940612379282","720575940607757124",7,1,NA,NA
"424","720575940612379282","720575940611242274",7,1,NA,NA
"425","720575940612379282","720575940614314013",7,1,NA,NA
"426","720575940612379282","720575940616490294",7,1,NA,NA
"427","720575940612379282","720575940617215877",7,1,NA,NA
"428","720575940612379282","720575940617285253",7,1,NA,NA
"429","720575940612379282","720575940617541871",7,1,NA,NA
"430","720575940612379282","720575940617706281",7,1,NA,NA
"431","720575940612379282","720575940618305556",7,1,"lLN2T_e","(115933.625, 61489.2225, 1544)"
"432","720575940612379282","720575940618528427",7,1,NA,NA
"433","720575940612379282","720575940619989793",7,1,NA,NA
"434","720575940612379282","720575940624741253",7,1,NA,NA
"435","720575940612379282","720575940626030568",7,1,NA,NA
"436","720575940612379282","720575940626248522",7,1,NA,NA
"437","720575940612379282","720575940627600578",7,1,NA,NA
"438","720575940612379282","720575940628636111",7,1,NA,NA
"439","720575940612379282","720575940630401469",7,1,NA,NA
"440","720575940612379282","720575940630516669",7,1,NA,NA
"441","720575940612379282","720575940631801533",7,1,NA,NA
"442","720575940612379282","720575940631808233",7,1,NA,NA
"443","720575940612379282","720575940632916533",7,1,NA,NA
"444","720575940612379282","720575940632932797",7,1,NA,NA
"445","720575940612379282","720575940639088117",7,1,NA,NA
"446","720575940612616354","720575940587842758",6,1,NA,NA
"447","720575940612616354","720575940599251330",6,1,NA,NA
"448","720575940612616354","720575940599311689",6,1,NA,NA
"449","720575940612616354","720575940604671428",6,1,NA,NA
"450","720575940612616354","720575940607660356",6,1,NA,NA
"451","720575940612616354","720575940609119698",6,1,NA,NA
"452","720575940612616354","720575940609842325",6,1,NA,NA
"453","720575940612616354","720575940609898285",6,1,NA,NA
"454","720575940612616354","720575940612704802",6,1,NA,NA
"455","720575940612616354","720575940612931101",6,1,NA,NA
"456","720575940612616354","720575940614548765",6,1,NA,NA
"457","720575940612616354","720575940614923037",6,1,NA,NA
"458","720575940612616354","720575940616906537",6,1,NA,NA
"459","720575940612616354","720575940617012824",6,1,NA,NA
"460","720575940612616354","720575940617285253",6,1,NA,NA
"461","720575940612616354","720575940617901872",6,1,NA,NA
"462","720575940612616354","720575940617946277",6,1,NA,NA
"463","720575940612616354","720575940619007664",6,1,"v2LN49","(110007.095, 67421.6175, 1774)"
"464","720575940612616354","720575940619109784",6,1,NA,NA
"465","720575940612616354","720575940619555236",6,1,NA,NA
"466","720575940612616354","720575940619555492",6,1,NA,NA
"467","720575940612616354","720575940619569530",6,1,NA,NA
"468","720575940612616354","720575940619913596",6,1,NA,NA
"469","720575940612616354","720575940619951905",6,1,NA,NA
