"","query","post_id","weight","n","type","xyz"
"44","720575940613406786","720575940618104199",53,1,NA,NA
"45","720575940613406786","720575940620003866",53,1,"MBON28","89719,35271,5178"
"46","720575940613406786","720575940612577790",52,1,NA,NA
"47","720575940644439331","720575940608646128",51,1,"LHPV2a1_c","(94138.47, 44419.59, 4415)"
"48","720575940644439331","720575940615115835",51,1,"LHAV6g1","(100508.5, 33604, 3727)"
"49","720575940613406786","720575940628552911",50,1,NA,NA
"50","720575940644439331","720575940627111999",50,1,"CL362","(111817.25, 31885.2825, 4135)"
"51","720575940644439331","720575940624609157",49,1,"LHAV2b10","(86259.61, 45913.4425, 3424)"
"52","720575940644439331","720575940628467048",49,1,NA,NA
"53","720575940613406786","720575940619080118",48,1,NA,NA
"54","720575940644439331","720575940627103551",48,1,"LHPV2a2","(93643, 40601.5, 4561)"
"55","720575940644439331","720575940633457076",48,1,"SIP087","(136835.75, 39200.62, 2299)"
"56","720575940613406786","720575940625877764",47,1,NA,NA
"57","720575940613406786","720575940640387016",47,1,NA,NA
"58","720575940644439331","720575940610091738",47,1,"LHAV6b4","(95281.1175, 33196.835, 3920)"
"59","720575940613406786","720575940619949737",46,1,NA,NA
"60","720575940644439331","720575940625099786",46,1,NA,NA
"61","720575940644439331","720575940639962497",46,1,NA,NA
"62","720575940613406786","720575940606392843",45,1,NA,NA
"63","720575940644439331","720575940619623518",45,1,"LHPV6o1","(95692.15, 43252.765, 4843)"
"64","720575940613406786","720575940629717560",44,1,NA,NA
"65","720575940644439331","720575940616000084",44,1,NA,NA
"66","720575940644439331","720575940630416173",42,1,"CRE076","(117394.46, 32216.0125, 3006)"
"67","720575940613406786","720575940619767932",41,1,NA,NA
"68","720575940644439331","720575940626218601",41,1,"LHPV2a1_c","(95366.2575, 48905.0125, 4566)"
"69","720575940613406786","720575940619511990",40,1,NA,NA
"70","720575940613406786","720575940619841285",40,1,NA,NA
"71","720575940644439331","720575940624441177",40,1,"M_l2PNm14","(117043.1325, 33405.14, 4180)"
"72","720575940644439331","720575940629598008",40,1,NA,NA
"73","720575940613406786","720575940625811343",39,1,NA,NA
"74","720575940644439331","720575940626273552",39,1,"MB-C1","(95304.555, 37452.6125, 4547)"
"75","720575940644439331","720575940637561661",39,1,NA,NA
"76","720575940613406786","720575940612256167",38,1,NA,NA
"77","720575940644439331","720575940623678000",38,1,NA,NA
"78","720575940644439331","720575940635283684",38,1,NA,NA
"79","720575940613406786","720575940637419325",37,1,NA,NA
"80","720575940613406786","720575940645261188",37,1,NA,NA
"81","720575940644439331","720575940610695190",37,1,NA,NA
"82","720575940613406786","720575940634249079",36,1,NA,NA
"83","720575940644439331","720575940625528160",36,1,NA,NA
"84","720575940613406786","720575940629253955",35,1,NA,NA
"85","720575940644439331","720575940614987835",35,1,NA,NA
"86","720575940644439331","720575940622993336",35,1,"LHPV4m1","(106320, 32443.0625, 3456)"
"87","720575940613406786","720575940616472118",34,1,NA,NA
"88","720575940613406786","720575940649184641",34,1,NA,NA
"89","720575940613406786","720575940649094273",33,1,NA,NA
"90","720575940613406786","720575940604943282",32,1,NA,NA
"91","720575940613406786","720575940604955058",32,1,NA,NA
"92","720575940613406786","720575940623244877",32,1,NA,NA
"93","720575940644439331","720575940626314000",32,1,"M_l2PNl23","(117239.54, 66138.1175, 2383)"
"94","720575940644439331","720575940641817288",32,1,"M_l2PNm16","(117096.085, 63379.325, 1820)"
"95","720575940613406786","720575940606422795",31,1,NA,NA
"96","720575940613406786","720575940643053934",31,1,NA,NA
"97","720575940613406786","720575940615768198",30,1,NA,NA
"98","720575940613406786","720575940637651584",30,1,NA,NA
"99","720575940644439331","720575940605130269",30,1,"LHPV2i2","(99411.055, 51324.3675, 4557)"
"100","720575940613406786","720575940602747308",29,1,NA,NA
"101","720575940613406786","720575940622467815",29,1,NA,NA
"102","720575940613406786","720575940609901425",28,1,NA,NA
"103","720575940613406786","720575940610226418",28,1,NA,NA
"104","720575940613406786","720575940624076730",28,1,NA,NA
"105","720575940613406786","720575940625891048",28,1,NA,NA
"106","720575940644439331","720575940620886152",28,1,NA,NA
"107","720575940644439331","720575940628552911",28,1,NA,NA
"108","720575940644439331","720575940637730904",28,1,"SMP180","(121545.3675, 35529.53, 2591)"
"109","720575940613406786","720575940619923038",27,1,NA,NA
"110","720575940613406786","720575940621591989",27,1,NA,NA
"111","720575940613406786","720575940637740376",27,1,NA,NA
"112","720575940644439331","720575940630670637",27,1,NA,NA
"113","720575940644439331","720575940632825060",27,1,NA,NA
"114","720575940613406786","720575940614468469",26,1,NA,NA
"115","720575940613406786","720575940617781383",26,1,NA,NA
"116","720575940613406786","720575940620421196",26,1,NA,NA
"117","720575940613406786","720575940639714779",26,1,NA,NA
"118","720575940644439331","720575940613341855",26,1,NA,NA
"119","720575940613406786","720575940614543680",25,1,NA,NA
"120","720575940613406786","720575940625573775",25,1,NA,NA
"121","720575940644439331","720575940616227894",25,1,NA,NA
"122","720575940644439331","720575940637281725",25,1,"OA-VUMa2","(131824.4375, 71616.805, 3521)"
"123","720575940613406786","720575940627971799",24,1,NA,NA
"124","720575940613406786","720575940635896553",24,1,NA,NA
"125","720575940613406786","720575940650320886",24,1,NA,NA
"126","720575940644439331","720575940613590066",24,1,NA,NA
"127","720575940644439331","720575940614253115",23,1,"PLP042_b","(93017.75, 44550.5, 4536)"
"128","720575940644439331","720575940615576660",23,1,"LHAD2e1","(98472.71, 35828.1375, 3763)"
"129","720575940644439331","720575940619697791",23,1,"MBON15","91576,36117,5285"
"130","720575940644439331","720575940622997325",23,1,NA,NA
"131","720575940644439331","720575940625899594",23,1,"LHAV2c1","(90863.335, 44477.62, 4082)"
"132","720575940644439331","720575940632641087",23,1,NA,NA
"133","720575940613406786","720575940618107739",22,1,NA,NA
"134","720575940613406786","720575940619669253",22,1,NA,NA
"135","720575940613406786","720575940624499864",22,1,NA,NA
"136","720575940613406786","720575940636806965",22,1,NA,NA
"137","720575940644439331","720575940620008225",22,1,NA,NA
"138","720575940644439331","720575940632349119",22,1,NA,NA
"139","720575940644439331","720575940632863972",22,1,NA,NA
"140","720575940613406786","720575940603285280",21,1,NA,NA
"141","720575940613406786","720575940611548113",21,1,NA,NA
"142","720575940613406786","720575940615895041",21,1,NA,NA
"143","720575940613406786","720575940620670307",21,1,NA,NA
"144","720575940613406786","720575940630065768",21,1,"OA-VUMa2","(132230.5, 72240.75, 4239)"
"145","720575940644439331","720575940613307295",21,1,NA,NA
"146","720575940644439331","720575940626739099",21,1,"LHPV2b3","(90064.085, 39941.0425, 4867)"
"147","720575940644439331","720575940639730395",21,1,"LHPV2d1","(95389.9, 49879.87, 4638)"
"148","720575940644439331","720575940642741015",21,1,NA,NA
"149","720575940613406786","720575940619900329",20,1,NA,NA
"150","720575940613406786","720575940625282067",20,1,NA,NA
"151","720575940613406786","720575940625724584",20,1,NA,NA
"152","720575940613406786","720575940626608939",20,1,NA,NA
"153","720575940613406786","720575940630141280",20,1,NA,NA
"154","720575940613406786","720575940637281725",20,1,"OA-VUMa2","(131824.4375, 71616.805, 3521)"
"155","720575940644439331","720575940609930389",20,1,"LHPV5g1_b","(102263.75, 36917.3875, 4817)"
"156","720575940644439331","720575940620572109",20,1,NA,NA
"157","720575940644439331","720575940635067364",20,1,NA,NA
"158","720575940644439331","720575940649990646",20,1,"WEDPN12","(92430.825, 40033.82, 5261)"
"159","720575940613406786","720575940613788210",19,1,NA,NA
"160","720575940613406786","720575940619178422",19,1,NA,NA
"161","720575940613406786","720575940620561885",19,1,NA,NA
"162","720575940613406786","720575940621921543",19,1,NA,NA
"163","720575940613406786","720575940625332794",19,1,NA,NA
"164","720575940613406786","720575940631387617",19,1,NA,NA
"165","720575940613406786","720575940631828505",19,1,NA,NA
"166","720575940613406786","720575940634285925",19,1,NA,NA
"167","720575940644439331","720575940614921099",19,1,"LHAV4g11","(85091.905, 38540.9525, 4108)"
"168","720575940644439331","720575940616841886",19,1,"M_smPN6t2","(126049.985, 58813.8075, 2368)"
"169","720575940613406786","720575940608350766",18,1,NA,NA
"170","720575940613406786","720575940609900145",18,1,NA,NA
"171","720575940613406786","720575940613261983",18,1,NA,NA
"172","720575940613406786","720575940624868745",18,1,NA,NA
"173","720575940613406786","720575940630416173",18,1,"CRE076","(117394.46, 32216.0125, 3006)"
"174","720575940613406786","720575940631693537",18,1,NA,NA
"175","720575940613406786","720575940632631285",18,1,NA,NA
"176","720575940613406786","720575940633486959",18,1,NA,NA
"177","720575940613406786","720575940636022106",18,1,NA,NA
"178","720575940644439331","720575940603971761",18,1,"SMP108","(123560.075, 49066.3825, 1620)"
"179","720575940644439331","720575940609727345",18,1,NA,NA
"180","720575940644439331","720575940618014544",18,1,"LHAV1a2_a","(93001.6325, 47769.9375, 3549)"
"181","720575940644439331","720575940625911751",18,1,NA,NA
"182","720575940644439331","720575940632867044",18,1,NA,NA
"183","720575940644439331","720575940633339572",18,1,NA,NA
"184","720575940644439331","720575940637507491",18,1,"LHAD1b2_d","(95076.5, 37522.125, 3435)"
"185","720575940644439331","720575940639952001",18,1,"SLP072","(100805.265, 32837.89, 4078)"
"186","720575940613406786","720575940611102435",17,1,NA,NA
"187","720575940613406786","720575940621265299",17,1,NA,NA
"188","720575940613406786","720575940624297624",17,1,NA,NA
"189","720575940613406786","720575940624761496",17,1,NA,NA
"190","720575940613406786","720575940625614930",17,1,NA,NA
"191","720575940613406786","720575940627667959",17,1,NA,NA
"192","720575940613406786","720575940629647161",17,1,NA,NA
"193","720575940613406786","720575940631837465",17,1,"MBON15","174893,38774,4692"
"194","720575940613406786","720575940637579352",17,1,NA,NA
"195","720575940644439331","720575940615097373",17,1,NA,NA
"196","720575940644439331","720575940615815453",17,1,NA,NA
"197","720575940644439331","720575940625073466",17,1,NA,NA
"198","720575940613406786","720575940617210516",16,1,NA,NA
"199","720575940613406786","720575940626407153",16,1,NA,NA
"200","720575940613406786","720575940626821379",16,1,NA,NA
"201","720575940613406786","720575940635714281",16,1,NA,NA
"202","720575940644439331","720575940616335936",16,1,NA,NA
"203","720575940644439331","720575940622357479",16,1,"M_l2PNl22","(115545.18, 67683.82, 2087)"
"204","720575940644439331","720575940625919740",16,1,"VP5+_l2PN","(114320.29, 66967.075, 2113)"
"205","720575940644439331","720575940628024892",16,1,NA,NA
"206","720575940644439331","720575940631837465",16,1,"MBON15","174893,38774,4692"
"207","720575940644439331","720575940632864740",16,1,NA,NA
"208","720575940644439331","720575940634005623",16,1,NA,NA
"209","720575940644439331","720575940637567805",16,1,NA,NA
"210","720575940613406786","720575940608647726",15,1,NA,NA
"211","720575940613406786","720575940610901190",15,1,NA,NA
"212","720575940613406786","720575940612615678",15,1,NA,NA
"213","720575940613406786","720575940615402118",15,1,NA,NA
"214","720575940613406786","720575940619966612",15,1,"VP3+VP1l_ivPN","(128467.1875, 87575.525, 2563)"
"215","720575940613406786","720575940620608024",15,1,NA,NA
"216","720575940613406786","720575940620751629",15,1,NA,NA
"217","720575940613406786","720575940621128426",15,1,NA,NA
"218","720575940613406786","720575940621550218",15,1,NA,NA
"219","720575940613406786","720575940625633888",15,1,NA,NA
"220","720575940613406786","720575940628000567",15,1,"M_imPNl92","(130887.5, 85562.25, 3377)"
"221","720575940613406786","720575940642395940",15,1,NA,NA
"222","720575940613406786","720575940644254755",15,1,NA,NA
"223","720575940613406786","720575940647157625",15,1,NA,NA
"224","720575940613406786","720575940649282945",15,1,NA,NA
"225","720575940613406786","720575940657580417",15,1,NA,NA
"226","720575940644439331","720575940606696661",15,1,NA,NA
"227","720575940644439331","720575940613325665",15,1,NA,NA
"228","720575940644439331","720575940614920843",15,1,"LHAV4g11","(87945.175, 39561.63, 4115)"
"229","720575940644439331","720575940618120980",15,1,"M_lvPNm46","(118938.195, 62187.7075, 2126)"
"230","720575940644439331","720575940618928806",15,1,NA,NA
"231","720575940644439331","720575940622151915",15,1,NA,NA
"232","720575940644439331","720575940623967162",15,1,"mALD1","(102170.5075, 36232.225, 2673)"
"233","720575940644439331","720575940627290156",15,1,NA,NA
"234","720575940644439331","720575940627667959",15,1,NA,NA
"235","720575940644439331","720575940628372175",15,1,NA,NA
"236","720575940644439331","720575940640008333",15,1,"SIP014","(105390.775, 29986.4475, 2660)"
"237","720575940644439331","720575940640216717",15,1,"LHAV4g1_b","(83773.5, 37822.5, 3962)"
"238","720575940644439331","720575940647477881",15,1,NA,NA
"239","720575940613406786","720575940602405088",14,1,NA,NA
"240","720575940613406786","720575940609065273",14,1,NA,NA
"241","720575940613406786","720575940616779678",14,1,NA,NA
"242","720575940613406786","720575940617126790",14,1,NA,NA
"243","720575940613406786","720575940617729483",14,1,"LHPV12a1","(144842.725, 42452.835, 4319)"
"244","720575940613406786","720575940617839239",14,1,NA,NA
"245","720575940613406786","720575940620866061",14,1,NA,NA
"246","720575940613406786","720575940621313833",14,1,NA,NA
"247","720575940613406786","720575940623834942",14,1,NA,NA
"248","720575940613406786","720575940630624339",14,1,NA,NA
"249","720575940613406786","720575940633457076",14,1,"SIP087","(136835.75, 39200.62, 2299)"
"250","720575940613406786","720575940638818293",14,1,NA,NA
"251","720575940613406786","720575940640615368",14,1,NA,NA
"252","720575940613406786","720575940650064886",14,1,NA,NA
"253","720575940644439331","720575940608676592",14,1,NA,NA
"254","720575940644439331","720575940610349170",14,1,NA,NA
"255","720575940644439331","720575940621163519",14,1,NA,NA
"256","720575940644439331","720575940623870138",14,1,"LHAV3b1_a","(87804.3125, 39902.9225, 4430)"
"257","720575940644439331","720575940625870824",14,1,"PPL202","(105605.96, 45251.4025, 4828)"
"258","720575940644439331","720575940634391415",14,1,"LHAV4a4","(88031.015, 40168.465, 3804)"
"259","720575940644439331","720575940642244217",14,1,"LHPD5c1","(83462.5, 32617.5075, 4052)"
"260","720575940644439331","720575940645316740",14,1,NA,NA
"261","720575940613406786","720575940603024300",13,1,NA,NA
"262","720575940613406786","720575940607390147",13,1,"CRE011","(147381, 43370, 654)"
"263","720575940613406786","720575940615021693",13,1,NA,NA
"264","720575940613406786","720575940615885951",13,1,NA,NA
"265","720575940613406786","720575940617322136",13,1,NA,NA
"266","720575940613406786","720575940624614745",13,1,NA,NA
"267","720575940613406786","720575940625089376",13,1,NA,NA
"268","720575940613406786","720575940630072716",13,1,NA,NA
"269","720575940613406786","720575940631427554",13,1,"MBON15","93419,32039,5172"
"270","720575940613406786","720575940635327779",13,1,NA,NA
"271","720575940644439331","720575940602905260",13,1,NA,NA
"272","720575940644439331","720575940616243269",13,1,"LHAV4g1_a","(83162.6875, 38276.3675, 4064)"
"273","720575940644439331","720575940622575949",13,1,"LHPV2f3","(98158.75, 40843.5075, 4695)"
"274","720575940644439331","720575940627920896",13,1,"LHPD2c3","(103639.8825, 34752.425, 3770)"
"275","720575940644439331","720575940630170655",13,1,NA,NA
"276","720575940644439331","720575940632816479",13,1,NA,NA
"277","720575940644439331","720575940633740655",13,1,NA,NA
"278","720575940644439331","720575940636504134",13,1,NA,NA
"279","720575940644439331","720575940640179085",13,1,NA,NA
"280","720575940613406786","720575940603723040",12,1,NA,NA
"281","720575940613406786","720575940604973186",12,1,NA,NA
"282","720575940613406786","720575940614987835",12,1,NA,NA
"283","720575940613406786","720575940615862100",12,1,NA,NA
"284","720575940613406786","720575940618304020",12,1,NA,NA
"285","720575940613406786","720575940618871792",12,1,NA,NA
"286","720575940613406786","720575940618964596",12,1,NA,NA
"287","720575940613406786","720575940619395455",12,1,NA,NA
"288","720575940613406786","720575940620452829",12,1,NA,NA
"289","720575940613406786","720575940622919182",12,1,"LHMB1","164303, 60399, 4410"
"290","720575940613406786","720575940623815486",12,1,NA,NA
"291","720575940613406786","720575940625492562",12,1,NA,NA
"292","720575940613406786","720575940626223376",12,1,"LHPV6c1","(164076.11, 28233.235, 3573)"
"293","720575940613406786","720575940626554175",12,1,NA,NA
"294","720575940613406786","720575940629247584",12,1,NA,NA
"295","720575940613406786","720575940630602579",12,1,NA,NA
"296","720575940613406786","720575940636914485",12,1,NA,NA
"297","720575940613406786","720575940638053248",12,1,NA,NA
"298","720575940613406786","720575940650872961",12,1,"VP3+VP1l_ivPN","(131813.4, 88817.25, 2579)"
"299","720575940644439331","720575940576305417",12,1,NA,NA
"300","720575940644439331","720575940582599748",12,1,NA,NA
"301","720575940644439331","720575940588334861",12,1,NA,NA
"302","720575940644439331","720575940602210272",12,1,NA,NA
"303","720575940644439331","720575940603707326",12,1,"LHAD1b1_b","(107992.095, 34336.4225, 2860)"
"304","720575940644439331","720575940608799096",12,1,"SIP040","(107618.4, 31378.75, 2838)"
"305","720575940644439331","720575940613455808",12,1,NA,NA
"306","720575940644439331","720575940614806843",12,1,NA,NA
"307","720575940644439331","720575940615299752",12,1,NA,NA
"308","720575940644439331","720575940616980126",12,1,"LHAV4a4","(88507.485, 40411.57, 3659)"
"309","720575940644439331","720575940621314151",12,1,NA,NA
"310","720575940644439331","720575940625353233",12,1,"LHPV5g1_b","(95484.5, 51911.25, 4600)"
"311","720575940644439331","720575940629126541",12,1,NA,NA
"312","720575940644439331","720575940630208047",12,1,NA,NA
"313","720575940644439331","720575940632117660",12,1,NA,NA
"314","720575940644439331","720575940635829823",12,1,"LHCENT8#1","86932, 52380, 4225"
"315","720575940613406786","720575940449312143",11,1,NA,NA
"316","720575940613406786","720575940460538423",11,1,NA,NA
"317","720575940613406786","720575940612074803",11,1,NA,NA
"318","720575940613406786","720575940613856148",11,1,NA,NA
"319","720575940613406786","720575940613944212",11,1,NA,NA
"320","720575940613406786","720575940616976488",11,1,NA,NA
"321","720575940613406786","720575940617694854",11,1,NA,NA
"322","720575940613406786","720575940619441136",11,1,NA,NA
"323","720575940613406786","720575940619813161",11,1,NA,NA
"324","720575940613406786","720575940619998844",11,1,NA,NA
"325","720575940613406786","720575940623246669",11,1,NA,NA
"326","720575940613406786","720575940623336080",11,1,NA,NA
"327","720575940613406786","720575940624291100",11,1,NA,NA
"328","720575940613406786","720575940625822120",11,1,NA,NA
"329","720575940613406786","720575940626773147",11,1,NA,NA
"330","720575940613406786","720575940628612559",11,1,NA,NA
"331","720575940613406786","720575940634715566",11,1,NA,NA
"332","720575940613406786","720575940634730926",11,1,NA,NA
"333","720575940613406786","720575940636142883",11,1,NA,NA
"334","720575940613406786","720575940638103797",11,1,NA,NA
"335","720575940644439331","720575940598002529",11,1,NA,NA
"336","720575940644439331","720575940610026213",11,1,"WED182","(117245.945, 66758.675, 2448)"
"337","720575940644439331","720575940619279600",11,1,NA,NA
"338","720575940644439331","720575940624655134",11,1,NA,NA
"339","720575940644439331","720575940626030321",11,1,"LHAV1b3","(92243.04, 56186.07, 3273)"
"340","720575940644439331","720575940628347991",11,1,"LHAV1f1","(93160.6175, 41570.245, 3391)"
"341","720575940644439331","720575940630065768",11,1,"OA-VUMa2","(132230.5, 72240.75, 4239)"
"342","720575940644439331","720575940630507940",11,1,NA,NA
"343","720575940644439331","720575940631257060",11,1,NA,NA
"344","720575940644439331","720575940632713279",11,1,"LHAV4a3_b","(91216.75, 42880.5, 3699)"
"345","720575940644439331","720575940635714788",11,1,NA,NA
"346","720575940644439331","720575940650872961",11,1,"VP3+VP1l_ivPN","(131813.4, 88817.25, 2579)"
"347","720575940613406786","720575940473835752",10,1,NA,NA
"348","720575940613406786","720575940498661258",10,1,NA,NA
"349","720575940613406786","720575940593593230",10,1,NA,NA
"350","720575940613406786","720575940600053372",10,1,NA,NA
"351","720575940613406786","720575940601548071",10,1,NA,NA
"352","720575940613406786","720575940609454167",10,1,NA,NA
"353","720575940613406786","720575940610698354",10,1,"MBON15","174628,40855,4653"
"354","720575940613406786","720575940613326672",10,1,NA,NA
"355","720575940613406786","720575940614997853",10,1,NA,NA
"356","720575940613406786","720575940615262342",10,1,NA,NA
"357","720575940613406786","720575940615289529",10,1,NA,NA
"358","720575940613406786","720575940621390118",10,1,NA,NA
"359","720575940613406786","720575940621566901",10,1,NA,NA
"360","720575940613406786","720575940621757437",10,1,NA,NA
"361","720575940613406786","720575940622302728",10,1,"LHCENT4#1","169739, 31288, 3630"
"362","720575940613406786","720575940622568179",10,1,NA,NA
"363","720575940613406786","720575940623154620",10,1,NA,NA
"364","720575940613406786","720575940624650365",10,1,NA,NA
"365","720575940613406786","720575940625357882",10,1,NA,NA
"366","720575940613406786","720575940625595788",10,1,NA,NA
"367","720575940613406786","720575940625827144",10,1,NA,NA
"368","720575940613406786","720575940626326121",10,1,NA,NA
"369","720575940613406786","720575940626448959",10,1,NA,NA
"370","720575940613406786","720575940627530540",10,1,NA,NA
"371","720575940613406786","720575940627787104",10,1,NA,NA
"372","720575940613406786","720575940627847159",10,1,NA,NA
"373","720575940613406786","720575940628237563",10,1,NA,NA
"374","720575940613406786","720575940628349836",10,1,NA,NA
"375","720575940613406786","720575940629152527",10,1,NA,NA
"376","720575940613406786","720575940630668128",10,1,NA,NA
"377","720575940613406786","720575940632754879",10,1,NA,NA
"378","720575940613406786","720575940639392200",10,1,NA,NA
"379","720575940644439331","720575940479176849",10,1,NA,NA
"380","720575940644439331","720575940604993941",10,1,NA,NA
"381","720575940644439331","720575940610137241",10,1,NA,NA
"382","720575940644439331","720575940611268642",10,1,NA,NA
"383","720575940644439331","720575940613126111",10,1,"M_lvPNm44","(119230.805, 62187.91, 1865)"
"384","720575940644439331","720575940614559803",10,1,"LHAD3a8_a","(104563.775, 31206.365, 3303)"
"385","720575940644439331","720575940615712230",10,1,NA,NA
"386","720575940644439331","720575940616202048",10,1,"CRE072","(115245.86, 29621.7775, 2772)"
"387","720575940644439331","720575940617691269",10,1,NA,NA
"388","720575940644439331","720575940618134977",10,1,NA,NA
"389","720575940644439331","720575940621077759",10,1,NA,NA
"390","720575940644439331","720575940621450679",10,1,NA,NA
"391","720575940644439331","720575940621904904",10,1,"FB5AB","(114942.275, 34055.7025, 3104)"
"392","720575940644439331","720575940626181638",10,1,"LHPV6f1","(98952.75, 37697.5, 5002)"
"393","720575940644439331","720575940626677403",10,1,NA,NA
"394","720575940644439331","720575940627595390",10,1,"LHAV4e2_b","(87930.345, 39795.985, 3668)"
"395","720575940644439331","720575940628847865",10,1,NA,NA
"396","720575940644439331","720575940629647161",10,1,NA,NA
"397","720575940644439331","720575940630021191",10,1,NA,NA
"398","720575940644439331","720575940633180223",10,1,NA,NA
"399","720575940644439331","720575940634328421",10,1,NA,NA
"400","720575940644439331","720575940641571272",10,1,"LHPV2a1_a","(98191, 40280.25, 4778)"
"401","720575940613406786","720575940445035956",9,1,NA,NA
"402","720575940613406786","720575940585237969",9,1,NA,NA
"403","720575940613406786","720575940609218766",9,1,NA,NA
"404","720575940613406786","720575940611028298",9,1,NA,NA
"405","720575940613406786","720575940615428742",9,1,NA,NA
"406","720575940613406786","720575940616954749",9,1,NA,NA
"407","720575940613406786","720575940617419389",9,1,NA,NA
"408","720575940613406786","720575940618858996",9,1,NA,NA
"409","720575940613406786","720575940618920769",9,1,NA,NA
"410","720575940613406786","720575940621453094",9,1,"M_lvPNm24_L","142736, 64969, 1549"
"411","720575940613406786","720575940621569683",9,1,NA,NA
"412","720575940613406786","720575940621803191",9,1,NA,NA
"413","720575940613406786","720575940622338595",9,1,NA,NA
"414","720575940613406786","720575940623868965",9,1,NA,NA
"415","720575940613406786","720575940623969907",9,1,NA,NA
"416","720575940613406786","720575940625267538",9,1,NA,NA
"417","720575940613406786","720575940625616145",9,1,NA,NA
"418","720575940613406786","720575940626750576",9,1,NA,NA
"419","720575940613406786","720575940627475906",9,1,NA,NA
"420","720575940613406786","720575940627760992",9,1,NA,NA
"421","720575940613406786","720575940628133601",9,1,NA,NA
"422","720575940613406786","720575940628348556",9,1,NA,NA
"423","720575940613406786","720575940628913504",9,1,NA,NA
"424","720575940613406786","720575940629900063",9,1,NA,NA
"425","720575940613406786","720575940630170671",9,1,NA,NA
"426","720575940613406786","720575940630482636",9,1,NA,NA
"427","720575940613406786","720575940632350453",9,1,NA,NA
"428","720575940613406786","720575940633722101",9,1,NA,NA
"429","720575940613406786","720575940635635689",9,1,NA,NA
"430","720575940613406786","720575940635790655",9,1,NA,NA
"431","720575940613406786","720575940640620744",9,1,NA,NA
"432","720575940613406786","720575940640814280",9,1,NA,NA
"433","720575940644439331","720575940450243633",9,1,NA,NA
"434","720575940644439331","720575940479414093",9,1,NA,NA
"435","720575940644439331","720575940505804214",9,1,NA,NA
"436","720575940644439331","720575940529599845",9,1,NA,NA
"437","720575940644439331","720575940544862837",9,1,NA,NA
"438","720575940644439331","720575940586943239",9,1,NA,NA
"439","720575940644439331","720575940589111983",9,1,NA,NA
"440","720575940644439331","720575940602404576",9,1,NA,NA
"441","720575940644439331","720575940607939697",9,1,"LHAV4a1_b","(87060.71, 38876.52, 3878)"
"442","720575940644439331","720575940613222047",9,1,NA,NA
