"","query","pre_id","weight","n","type","xyz"
"45","720575940616942494","720575940616131136",9,1,NA,NA
"46","720575940616942494","720575940618936385",9,1,"VM7v_adPN","(98450.14, 34699.7925, 4465)"
"47","720575940616942494","720575940619741684",9,1,NA,NA
"48","720575940616942494","720575940624834441",9,1,NA,NA
"49","720575940616942494","720575940626700291",9,1,"DA2_lPN","(118851.975, 57292.54, 1436)"
"50","720575940616942494","720575940635558889",9,1,"DL1_adPN","(97612.85, 33646.9225, 4430)"
"51","720575940616942494","720575940642914071",9,1,NA,NA
"52","720575940616942494","720575940646602105",9,1,"VM1_lPN","(115146.3825, 59691.4, 1434)"
"53","720575940616942494","720575940652947841",9,1,NA,NA
"54","720575940615488916","720575940615289181",8,1,NA,NA
"55","720575940615488916","720575940619841285",8,1,NA,NA
"56","720575940615488916","720575940652947841",8,1,NA,NA
"57","720575940616942494","720575940613049503",8,1,"ALIN2","(112647.2425, 64318.3675, 2328)"
"58","720575940616942494","720575940621948935",8,1,NA,NA
"59","720575940616942494","720575940635593444",8,1,NA,NA
"60","720575940616942494","720575940642714916",8,1,"ALIN1","(129337.525, 40264.87, 3862)"
"61","720575940616942494","720575940645321348",8,1,"DC1_adPN","(117804.305, 58463.505, 1457)"
"62","720575940615488916","720575940608680872",7,1,NA,NA
"63","720575940615488916","720575940612048947",7,1,NA,NA
"64","720575940615488916","720575940620596701",7,1,NA,NA
"65","720575940615488916","720575940621392678",7,1,NA,NA
"66","720575940615488916","720575940625792711",7,1,NA,NA
"67","720575940615488916","720575940629166904",7,1,NA,NA
"68","720575940616942494","720575940613901362",7,1,"VC5_adPN","(100376.11, 32539.92, 4572)"
"69","720575940616942494","720575940614534486",7,1,NA,NA
"70","720575940616942494","720575940619965820",7,1,NA,NA
"71","720575940616942494","720575940622176329",7,1,"CSD","(121294.025, 34779.675, 4022)"
"72","720575940616942494","720575940625792711",7,1,NA,NA
"73","720575940616942494","720575940632183964",7,1,NA,NA
"74","720575940616942494","720575940653365121",7,1,NA,NA
"75","720575940615488916","720575940611930910",6,1,NA,NA
"76","720575940615488916","720575940612579986",6,1,NA,NA
"77","720575940615488916","720575940615559408",6,1,"lLN1_b","(114982.75, 60562.5, 1557)"
"78","720575940615488916","720575940617878804",6,1,NA,NA
"79","720575940615488916","720575940619872664",6,1,NA,NA
"80","720575940615488916","720575940621983305",6,1,NA,NA
"81","720575940615488916","720575940625307155",6,1,"lLN2P_b","(114559.8125, 56940.89, 1331)"
"82","720575940615488916","720575940625685992",6,1,"VP1l+VP3_ilPN","(121232.415, 76461.04, 3362)"
"83","720575940615488916","720575940630297169",6,1,NA,NA
"84","720575940615488916","720575940632918581",6,1,"VP1m+VP5_ilPN","(125332.14, 76053.195, 2906)"
"85","720575940615488916","720575940642914071",6,1,NA,NA
"86","720575940615488916","720575940650872961",6,1,"VP3+VP1l_ivPN","(131813.4, 88817.25, 2579)"
"87","720575940616942494","720575940611493329",6,1,NA,NA
"88","720575940616942494","720575940612579986",6,1,NA,NA
"89","720575940616942494","720575940613852614",6,1,"V_ilPN","(136550.225, 76397.1875, 2816)"
"90","720575940616942494","720575940615558557",6,1,"DL1_adPN","(115394.445, 54068.9425, 1309)"
"91","720575940616942494","720575940615801929",6,1,NA,NA
"92","720575940616942494","720575940616090813",6,1,NA,NA
"93","720575940616942494","720575940618754881",6,1,"VL1_ilPN","(126336.735, 75500.375, 2869)"
"94","720575940616942494","720575940619332980",6,1,NA,NA
"95","720575940616942494","720575940619841285",6,1,NA,NA
"96","720575940616942494","720575940625307155",6,1,"lLN2P_b","(114559.8125, 56940.89, 1331)"
"97","720575940616942494","720575940625363282",6,1,NA,NA
"98","720575940616942494","720575940625961546",6,1,"DM1_lPN","(124092.405, 58908.875, 1673)"
"99","720575940616942494","720575940626619179",6,1,NA,NA
"100","720575940616942494","720575940628882450",6,1,NA,NA
"101","720575940616942494","720575940628944715",6,1,NA,NA
"102","720575940616942494","720575940629843304",6,1,NA,NA
"103","720575940616942494","720575940629942343",6,1,"v2LN45","(110067, 68196, 1617)"
