"","query","post_id","weight","n","type","xyz"
"467","720575940624171838","720575940468036435",6,1,NA,NA
"468","720575940624171838","720575940488614637",6,1,NA,NA
"469","720575940624171838","720575940490892255",6,1,NA,NA
"470","720575940624171838","720575940508048247",6,1,NA,NA
"471","720575940624171838","720575940538242299",6,1,NA,NA
"472","720575940624171838","720575940545420488",6,1,NA,NA
"473","720575940624171838","720575940547759728",6,1,NA,NA
"474","720575940624171838","720575940582140464",6,1,NA,NA
"475","720575940624171838","720575940584612299",6,1,NA,NA
"476","720575940624171838","720575940593968005",6,1,NA,NA
"477","720575940624171838","720575940594725601",6,1,NA,NA
"478","720575940624171838","720575940594751153",6,1,NA,NA
"479","720575940624171838","720575940595449693",6,1,NA,NA
"480","720575940624171838","720575940595660338",6,1,NA,NA
"481","720575940624171838","720575940596896654",6,1,NA,NA
"482","720575940624171838","720575940596912014",6,1,NA,NA
"483","720575940624171838","720575940597544099",6,1,NA,NA
"484","720575940624171838","720575940597606477",6,1,NA,NA
"485","720575940624171838","720575940598241304",6,1,NA,NA
"486","720575940624171838","720575940599550912",6,1,NA,NA
"487","720575940624171838","720575940602162466",6,1,NA,NA
"488","720575940624171838","720575940602235682",6,1,NA,NA
"489","720575940624171838","720575940602239010",6,1,NA,NA
"490","720575940624171838","720575940602245666",6,1,NA,NA
"491","720575940624171838","720575940602364797",6,1,NA,NA
"492","720575940624171838","720575940602856216",6,1,NA,NA
"493","720575940624171838","720575940602882428",6,1,NA,NA
"494","720575940624171838","720575940602909308",6,1,NA,NA
"495","720575940624171838","720575940603780633",6,1,NA,NA
"496","720575940624171838","720575940604950757",6,1,NA,NA
"497","720575940624171838","720575940605542040",6,1,NA,NA
"498","720575940624171838","720575940606274971",6,1,NA,NA
"499","720575940624171838","720575940608156718",6,1,NA,NA
"500","720575940624171838","720575940609801413",6,1,NA,NA
"501","720575940624171838","720575940609802693",6,1,NA,NA
"502","720575940624171838","720575940609804229",6,1,NA,NA
"503","720575940624171838","720575940610058643",6,1,NA,NA
"504","720575940624171838","720575940610649269",6,1,NA,NA
"505","720575940624171838","720575940614118480",6,1,NA,NA
"506","720575940624171838","720575940614972189",6,1,NA,NA
"507","720575940624171838","720575940615566225",6,1,NA,NA
"508","720575940624171838","720575940616484638",6,1,NA,NA
"509","720575940624171838","720575940616738327",6,1,NA,NA
"510","720575940624171838","720575940618047905",6,1,NA,NA
"511","720575940624171838","720575940619496553",6,1,NA,NA
"512","720575940624171838","720575940619951905",6,1,NA,NA
"513","720575940624171838","720575940621108799",6,1,NA,NA
"514","720575940624171838","720575940621244556",6,1,NA,NA
"515","720575940624171838","720575940621353254",6,1,NA,NA
"516","720575940624171838","720575940621565879",6,1,NA,NA
"517","720575940624171838","720575940621781175",6,1,NA,NA
"518","720575940624171838","720575940623825779",6,1,NA,NA
"519","720575940624171838","720575940625333818",6,1,NA,NA
"520","720575940624171838","720575940625403967",6,1,NA,NA
"521","720575940624171838","720575940628164156",6,1,NA,NA
"522","720575940624171838","720575940629661763",6,1,"LHCENT5#1","150227, 55906, 2218"
"523","720575940624171838","720575940630157651",6,1,NA,NA
"524","720575940624171838","720575940630339276",6,1,NA,NA
"525","720575940624171838","720575940630529120",6,1,NA,NA
"526","720575940624171838","720575940637069902",6,1,"WED092","(98297.18, 53096.6875, 4809)"
"527","720575940624171838","720575940637799716",6,1,NA,NA
"528","720575940624171838","720575940641888928",6,1,NA,NA
"529","720575940624171838","720575940645421188",6,1,NA,NA
"530","720575940624171838","720575940648882817",6,1,NA,NA
"531","720575940624171838","720575940653733505",6,1,NA,NA
